t,x,y
576,39.38,0.798
577,39.38,0.798
578,39.38,0.798
579,39.38,0.798
580,39.38,0.798
581,39.38,0.798
582,39.38,0.798
583,39.38,0.798
584,39.38,0.798
585,39.38,0.798
586,39.38,0.798
587,39.38,0.798
588,39.38,0.798
589,39.38,0.798
590,39.38,0.798
591,39.38,0.798
592,39.38,0.798
593,39.38,0.798
594,39.38,0.798
595,39.38,0.798
596,39.38,0.798
597,39.38,0.798
598,39.38,0.798
599,39.38,0.798
600,39.38,0.798
601,39.38,0.798
602,39.38,0.798
603,39.38,0.798
604,39.38,0.798
605,39.38,0.798
606,39.38,0.798
607,39.38,0.798
608,39.38,0.798
609,39.38,0.798
610,39.38,0.798
611,39.38,0.798
612,39.38,0.798
613,39.38,0.798
614,39.38,0.798
615,39.38,0.798
616,39.38,0.798
617,39.38,0.798
618,39.38,0.798
619,39.38,0.798
620,39.38,0.798
621,39.38,0.798
622,39.38,0.798
623,39.38,0.798
624,39.38,0.798
625,39.38,0.798
626,39.38,0.798
627,39.38,0.798
628,39.38,0.798
629,39.38,0.798
630,39.38,0.798
631,39.38,0.798
632,39.38,0.798
633,39.38,0.798
634,39.38,0.798
635,39.38,0.798
636,39.38,0.798
637,39.38,0.798
638,39.38,0.798
639,39.38,0.798
640,39.38,0.798
641,39.38,0.798
642,39.38,0.798
643,39.38,0.798
644,39.38,0.798
645,39.38,0.798
646,39.38,0.798
647,39.38,0.798
648,39.38,0.798
649,39.38,0.798
650,39.38,0.798
651,39.38,0.798
652,39.38,0.798
653,39.38,0.798
654,39.38,0.798
655,39.38,0.798
656,39.38,0.798
657,39.38,0.798
658,39.38,0.798
659,39.38,0.798
660,39.38,0.798
661,39.38,0.798
662,39.38,0.798
663,39.38,0.798
664,39.38,0.798
665,39.38,0.798
666,39.38,0.798
667,39.38,0.798
668,39.38,0.798
669,39.38,0.798
670,39.38,0.798
671,39.38,0.798
672,39.38,0.798
673,39.38,0.798
674,39.38,0.798
675,39.38,0.798
676,39.38,0.798
677,39.38,0.798
678,39.38,0.798
679,39.38,0.798
680,39.38,0.798
681,39.38,0.798
682,39.38,0.798
683,39.38,0.798
684,39.38,0.798
685,39.38,0.798
686,39.38,0.798
687,39.38,0.798
688,39.38,0.798
689,39.38,0.798
690,39.38,0.798
691,39.38,0.798
692,39.38,0.798
693,39.38,0.798
694,39.38,0.798
695,39.38,0.798
696,39.38,0.798
697,39.38,0.798
698,39.38,0.798
699,39.38,0.798
700,39.38,0.798
701,39.38,0.798
702,39.38,0.798
703,39.38,0.798
704,39.38,0.798
705,39.38,0.798
706,39.38,0.798
707,39.38,0.798
708,39.38,0.798
709,39.38,0.798
710,39.38,0.798
711,39.38,0.798
712,39.38,0.798
713,39.38,0.798
714,39.38,0.798
715,39.38,0.798
716,39.38,0.798
717,39.38,0.798
718,39.38,0.798
719,39.38,0.798
720,39.38,0.798
721,39.38,0.798
722,39.38,0.798
723,39.38,0.798
724,39.38,0.798
725,39.38,0.798
726,39.38,0.798
727,39.38,0.798
728,39.38,0.798
729,39.38,0.798
730,39.38,0.798
731,39.38,0.798
732,39.38,0.798
733,39.38,0.798
734,39.38,0.798
735,39.38,0.798
736,39.38,0.798
737,39.38,0.798
738,39.38,0.798
739,39.38,0.798
740,39.38,0.798
741,39.38,0.798
742,39.38,0.798
743,39.38,0.798
744,39.38,0.798
745,39.38,0.798
746,39.38,0.798
747,39.38,0.798
748,39.38,0.798
749,39.38,0.798
750,39.38,0.798
751,39.38,0.798
752,39.38,0.798
753,39.38,0.798
754,39.38,0.798
755,39.38,0.798
756,39.38,0.798
757,39.38,0.798
758,39.38,0.798
759,39.38,0.798
760,39.38,0.798
761,39.38,0.798
762,39.38,0.798
763,39.38,0.798
764,39.38,0.798
765,39.38,0.798
766,39.38,0.798
767,39.38,0.798
768,39.38,0.798
769,39.38,0.798
770,39.38,0.798
771,39.38,0.798
772,39.38,0.798
773,39.38,0.798
774,39.38,0.798
775,39.38,0.798
776,39.38,0.798
777,39.38,0.798
778,39.38,0.798
779,39.38,0.798
780,39.38,0.798
781,39.38,0.798
782,39.38,0.798
783,39.38,0.798
784,39.38,0.798
785,39.38,0.798
786,39.38,0.798
787,39.38,0.798
788,39.38,0.798
789,39.38,0.798
790,39.38,0.798
791,39.38,0.798
792,39.38,0.798
793,39.38,0.798
794,39.38,0.798
795,39.38,0.798
796,39.38,0.798
797,39.38,0.798
798,39.38,0.798
799,39.38,0.798
800,39.38,0.798
801,39.38,0.798
802,39.38,0.798
803,39.38,0.798
804,39.38,0.798
805,39.38,0.798
806,39.38,0.798
807,39.38,0.798
808,39.38,0.798
809,39.38,0.798
810,39.38,0.798
811,39.38,0.798
812,39.38,0.798
813,39.38,0.798
814,39.38,0.798
815,39.38,0.798
816,39.38,0.798
817,39.38,0.798
818,39.38,0.798
819,39.38,0.798
820,39.38,0.798
821,39.38,0.798
822,39.38,0.798
823,39.38,0.798
824,39.38,0.798
825,39.38,0.798
826,39.38,0.798
827,39.38,0.798
828,39.38,0.798
829,39.38,0.798
830,39.38,0.798
831,39.38,0.798
832,39.38,0.798
833,39.38,0.798
834,39.38,0.798
835,39.38,0.798
836,39.38,0.798
837,39.38,0.798
838,39.38,0.798
839,39.38,0.798
840,39.38,0.798
841,39.38,0.798
842,39.38,0.798
843,39.38,0.798
844,39.38,0.798
845,39.38,0.798
846,39.38,0.798
847,39.38,0.798
848,39.38,0.798
849,39.38,0.798
850,39.38,0.798
851,39.38,0.798
852,39.38,0.798
853,39.38,0.798
854,39.38,0.798
855,39.38,0.798
856,39.38,0.798
857,39.38,0.798
858,39.38,0.798
859,39.38,0.798
860,39.38,0.798
861,39.38,0.798
862,39.38,0.798
863,39.38,0.798
864,39.38,0.798
865,39.38,0.798
866,39.38,0.798
867,39.38,0.798
