t,x,y
951,58.11,0.684
952,58.11,0.684
953,58.11,0.684
954,58.11,0.684
955,58.11,0.684
956,58.11,0.684
957,58.11,0.684
958,58.11,0.684
959,58.11,0.684
960,58.11,0.684
961,58.11,0.684
962,58.11,0.684
963,58.11,0.684
964,58.11,0.684
965,58.11,0.684
966,58.11,0.684
967,58.11,0.684
968,58.11,0.684
969,58.11,0.684
970,58.11,0.684
971,58.11,0.684
972,58.11,0.684
973,58.11,0.684
974,58.11,0.684
975,58.11,0.684
976,58.11,0.684
977,58.11,0.684
978,58.11,0.684
979,58.11,0.684
980,58.11,0.684
981,58.11,0.684
982,58.11,0.684
983,58.11,0.684
984,58.11,0.684
985,58.11,0.684
986,58.11,0.684
987,58.11,0.684
988,58.11,0.684
989,58.11,0.684
990,58.11,0.684
991,58.11,0.684
992,58.11,0.684
993,58.11,0.684
994,58.11,0.684
995,58.11,0.684
996,58.11,0.684
997,58.11,0.684
998,58.11,0.684
999,58.11,0.684
1000,58.11,0.684
1001,58.11,0.684
1002,58.11,0.684
1003,58.11,0.684
1004,58.11,0.684
1005,58.11,0.684
1006,58.11,0.684
1007,58.11,0.684
1008,58.11,0.684
1009,58.11,0.684
1010,58.11,0.684
1011,58.11,0.684
1012,58.11,0.684
1013,58.11,0.684
1014,58.11,0.684
1015,58.11,0.684
1016,58.11,0.684
1017,58.11,0.684
1018,58.11,0.684
1019,58.11,0.684
1020,58.11,0.684
1021,58.11,0.684
1022,58.11,0.684
1023,58.11,0.684
1024,58.11,0.684
1025,58.11,0.684
1026,58.11,0.684
1027,58.11,0.684
1028,58.11,0.684
1029,58.11,0.684
1030,58.11,0.684
1031,58.11,0.684
1032,58.11,0.684
1033,58.11,0.684
1034,58.11,0.684
1035,58.11,0.684
1036,58.11,0.684
1037,58.11,0.684
1038,58.11,0.684
1039,58.11,0.684
1040,58.11,0.684
1041,58.11,0.684
1042,58.11,0.684
1043,58.11,0.684
1044,58.11,0.684
1045,58.11,0.684
1046,58.11,0.684
1047,58.11,0.684
1048,58.11,0.684
1049,58.11,0.684
1050,58.11,0.684
1051,58.11,0.684
1052,58.11,0.684
1053,58.11,0.684
1054,58.11,0.684
1055,58.11,0.684
1056,58.11,0.684
1057,58.11,0.684
1058,58.11,0.684
1059,58.11,0.684
1060,58.11,0.684
1061,58.11,0.684
1062,58.11,0.684
1063,58.11,0.684
1064,58.11,0.684
1065,58.11,0.684
1066,58.11,0.684
1067,58.11,0.684
1068,58.11,0.684
1069,58.11,0.684
1070,58.11,0.684
1071,58.11,0.684
1072,58.11,0.684
1073,58.11,0.684
1074,58.11,0.684
1075,58.11,0.684
1076,58.11,0.684
1077,58.11,0.684
1078,58.11,0.684
1079,58.11,0.684
1080,58.11,0.684
1081,58.11,0.684
1082,58.11,0.684
1083,58.11,0.684
1084,58.11,0.684
1085,58.11,0.684
1086,58.11,0.684
1087,58.11,0.684
1088,58.11,0.684
1089,58.11,0.684
1090,58.11,0.684
1091,58.11,0.684
1092,58.11,0.684
1093,58.11,0.684
1094,58.11,0.684
1095,58.11,0.684
1096,58.11,0.684
1097,58.11,0.684
1098,58.11,0.684
1099,58.11,0.684
1100,58.11,0.684
1101,58.11,0.684
1102,58.11,0.684
1103,58.11,0.684
1104,58.11,0.684
1105,58.11,0.684
1106,58.11,0.684
1107,58.11,0.684
1108,58.11,0.684
1109,58.11,0.684
1110,58.11,0.684
1111,58.11,0.684
1112,58.11,0.684
1113,58.11,0.684
1114,58.11,0.684
1115,58.11,0.684
1116,58.11,0.684
1117,58.11,0.684
1118,58.11,0.684
1119,58.11,0.684
1120,58.11,0.684
1121,58.11,0.684
1122,58.11,0.684
1123,58.11,0.684
1124,58.11,0.684
1125,58.11,0.684
1126,58.11,0.684
1127,58.11,0.684
1128,58.11,0.684
1129,58.11,0.684
1130,58.11,0.684
1131,58.11,0.684
1132,58.11,0.684
1133,58.11,0.684
1134,58.11,0.684
1135,58.11,0.684
1136,58.11,0.684
1137,58.11,0.684
1138,58.11,0.684
1139,58.11,0.684
1140,58.11,0.684
1141,58.11,0.684
1142,58.11,0.684
1143,58.11,0.684
1144,58.11,0.684
1145,58.11,0.684
1146,58.11,0.684
1147,58.11,0.684
1148,58.11,0.684
1149,58.11,0.684
1150,58.11,0.684
1151,58.11,0.684
1152,58.11,0.684
1153,58.11,0.684
1154,58.11,0.684
1155,58.11,0.684
1156,58.11,0.684
1157,58.11,0.684
1158,58.11,0.684
1159,58.11,0.684
1160,58.11,0.684
1161,58.11,0.684
1162,58.11,0.684
1163,58.11,0.684
1164,58.11,0.684
1165,58.11,0.684
1166,58.11,0.684
1167,58.11,0.684
1168,58.11,0.684
1169,58.11,0.684
1170,58.11,0.684
1171,58.11,0.684
1172,58.11,0.684
1173,58.11,0.684
1174,58.11,0.684
1175,58.11,0.684
1176,58.11,0.684
1177,58.11,0.684
1178,58.11,0.684
1179,58.11,0.684
1180,58.11,0.684
1181,58.11,0.684
1182,58.11,0.684
1183,58.11,0.684
1184,58.11,0.684
1185,58.11,0.684
1186,58.11,0.684
1187,58.11,0.684
1188,58.11,0.684
1189,58.11,0.684
1190,58.11,0.684
1191,58.11,0.684
1192,58.11,0.684
1193,58.11,0.684
1194,58.11,0.684
1195,58.11,0.684
1196,58.11,0.684
1197,58.11,0.684
1198,58.11,0.684
1199,58.11,0.684
1200,58.11,0.684
1201,58.11,0.684
1202,58.11,0.684
1203,58.11,0.684
1204,58.11,0.684
1205,58.11,0.684
1206,58.11,0.684
1207,58.11,0.684
1208,58.11,0.684
1209,58.11,0.684
1210,58.11,0.684
1211,58.11,0.684
1212,58.11,0.684
1213,58.11,0.684
1214,58.11,0.684
1215,58.11,0.684
1216,58.11,0.684
1217,58.11,0.684
1218,58.11,0.684
1219,58.11,0.684
1220,58.11,0.684
1221,58.11,0.684
1222,58.11,0.684
1223,58.11,0.684
1224,58.11,0.684
1225,58.11,0.684
1226,58.11,0.684
1227,58.11,0.684
1228,58.11,0.684
1229,58.11,0.684
1230,58.11,0.684
1231,58.11,0.684
1232,58.11,0.684
1233,58.11,0.684
1234,58.11,0.684
1235,58.11,0.684
1236,58.11,0.684
1237,58.11,0.684
1238,58.11,0.684
1239,58.11,0.684
1240,58.11,0.684
1241,58.11,0.684
1242,58.11,0.684
1243,58.11,0.684
1244,58.11,0.684
1245,58.11,0.684
1246,58.11,0.684
1247,58.11,0.684
1248,58.11,0.684
1249,58.11,0.684
1250,58.11,0.684
1251,58.11,0.684
1252,58.11,0.684
1253,58.11,0.684
1254,58.11,0.684
1255,58.11,0.684
1256,58.11,0.684
1257,58.11,0.684
1258,58.11,0.684
1259,58.11,0.684
1260,58.11,0.684
1261,58.11,0.684
1262,58.11,0.684
1263,58.11,0.684
1264,58.11,0.684
1265,58.11,0.684
1266,58.11,0.684
1267,58.11,0.684
1268,58.11,0.684
1269,58.11,0.684
1270,58.11,0.684
1271,58.11,0.684
1272,58.11,0.684
1273,58.11,0.684
1274,58.11,0.684
1275,58.11,0.684
1276,58.11,0.684
1277,58.11,0.684
1278,58.11,0.684
1279,58.11,0.684
1280,58.11,0.684
1281,58.11,0.684
1282,58.11,0.684
1283,58.11,0.684
1284,58.11,0.684
1285,58.11,0.684
1286,58.11,0.684
1287,58.11,0.684
1288,58.11,0.684
1289,58.11,0.684
1290,58.11,0.684
1291,58.11,0.684
1292,58.11,0.684
1293,58.11,0.684
1294,58.11,0.684
1295,58.11,0.684
1296,58.11,0.684
1297,58.11,0.684
1298,58.11,0.684
1299,58.11,0.684
1300,58.11,0.684
1301,58.11,0.684
1302,58.11,0.684
1303,58.11,0.684
1304,58.11,0.684
1305,58.11,0.684
1306,58.11,0.684
1307,58.11,0.684
1308,58.11,0.684
1309,58.11,0.684
1310,58.11,0.684
1311,58.11,0.684
1312,58.11,0.684
1313,58.11,0.684
1314,58.11,0.684
1315,58.11,0.684
1316,58.11,0.684
1317,58.11,0.684
1318,58.11,0.684
1319,58.11,0.684
1320,58.11,0.684
1321,58.11,0.684
1322,58.11,0.684
1323,58.11,0.684
1324,58.11,0.684
1325,58.11,0.684
1326,58.11,0.684
1327,58.11,0.684
1328,58.11,0.684
1329,58.11,0.684
1330,58.11,0.684
1331,58.11,0.684
1332,58.11,0.684
1333,58.11,0.684
1334,58.11,0.684
1335,58.11,0.684
1336,58.11,0.684
1337,58.11,0.684
1338,58.11,0.684
1339,58.11,0.684
1340,58.11,0.684
1341,58.11,0.684
1342,58.11,0.684
1343,58.11,0.684
1344,58.11,0.684
1345,58.11,0.684
1346,58.11,0.684
1347,58.11,0.684
1348,58.11,0.684
1349,58.11,0.684
1350,58.11,0.684
1351,58.11,0.684
1352,58.11,0.684
1353,58.11,0.684
1354,58.11,0.684
1355,58.11,0.684
1356,58.11,0.684
1357,58.11,0.684
1358,58.11,0.684
1359,58.11,0.684
1360,58.11,0.684
1361,58.11,0.684
1362,58.11,0.684
1363,58.11,0.684
1364,58.11,0.684
1365,58.11,0.684
1366,58.11,0.684
1367,58.11,0.684
1368,58.11,0.684
1369,58.11,0.684
1370,58.11,0.684
1371,58.11,0.684
1372,58.11,0.684
1373,58.11,0.684
1374,58.11,0.684
1375,58.11,0.684
1376,58.11,0.684
1377,58.11,0.684
1378,58.11,0.684
1379,58.11,0.684
1380,58.11,0.684
1381,58.11,0.684
1382,58.11,0.684
1383,58.11,0.684
1384,58.11,0.684
1385,58.11,0.684
1386,58.11,0.684
1387,58.11,0.684
1388,58.11,0.684
1389,58.11,0.684
1390,58.11,0.684
1391,58.11,0.684
1392,58.11,0.684
1393,58.11,0.684
1394,58.11,0.684
1395,58.11,0.684
1396,58.11,0.684
1397,58.11,0.684
1398,58.11,0.684
1399,58.11,0.684
1400,58.11,0.684
1401,58.11,0.684
1402,58.11,0.684
1403,58.11,0.684
1404,58.11,0.684
1405,58.11,0.684
1406,58.11,0.684
1407,58.11,0.684
1408,58.11,0.684
1409,58.11,0.684
1410,58.11,0.684
1411,58.11,0.684
1412,58.11,0.684
1413,58.11,0.684
1414,58.11,0.684
1415,58.11,0.684
1416,58.11,0.684
1417,58.11,0.684
1418,58.11,0.684
1419,58.11,0.684
1420,58.11,0.684
1421,58.11,0.684
1422,58.11,0.684
1423,58.11,0.684
1424,58.11,0.684
1425,58.11,0.684
1426,58.11,0.684
1427,58.11,0.684
1428,58.11,0.684
1429,58.11,0.684
1430,58.11,0.684
1431,58.11,0.684
1432,58.11,0.684
1433,58.11,0.684
1434,58.11,0.684
1435,58.11,0.684
